Image,Superpixel amount,Otsu JAC,Chan-vese JAC,JAC Product
ISIC_0000539.jpg,200,0.44538334771061167,0.23278015582591788,0.10367640508234514
ISIC_0000539.jpg,250,0.4685725063151809,0.23489676870518655,0.11006616763752661
ISIC_0000539.jpg,300,0.4584682169392166,0.23166446115829697,0.10621079243542882
ISIC_0000539.jpg,350,0.46951553209843333,0.22959173339454744,0.10779688487014259
ISIC_0000539.jpg,400,0.42398748403812914,0.2247660585765019,0.09529799567301779
ISIC_0000539.jpg,450,0.4632575511630136,0.2293790593731855,0.10626158133329741
ISIC_0000539.jpg,500,0.44661082717274686,0.22796123256410603,0.1018099546387743
ISIC_0000539.jpg,550,0.4689064301990867,0.23181299539543865,0.10869860414463245
ISIC_0000539.jpg,600,0.46408926898496417,0.226379680516359,0.10506038044388678
ISIC_0000539.jpg,650,0.4502963574469664,0.23359203046302174,0.1051856404461395
ISIC_0000539.jpg,700,0.4466139190605608,0.22784308033001607,0.10175789103701866
ISIC_0000539.jpg,750,0.44414040880940675,0.22953940883373616,0.10194772687728514
ISIC_0000539.jpg,800,0.4699700396070829,0.22913093968159662,0.10768467679736808
ISIC_0000539.jpg,850,0.44278925383471385,0.22948202060574963,0.1016121726725023
ISIC_0000539.jpg,900,0.4466541136021421,0.2282312948134545,0.10194044668117269
ISIC_0000539.jpg,950,0.4492605750292956,0.23066185505759076,0.10362727764049727
ISIC_0000539.jpg,1000,0.44952956926910864,0.23273458282134032,0.10462107676970281
ISIC_0000539.jpg,1050,0.4404548785351872,0.23271601604169762,0.1025009045788386
ISIC_0000539.jpg,1100,0.4443753922832664,0.22777556476767896,0.1012178559461799
ISIC_0000539.jpg,1150,0.4443753922832664,0.22777556476767896,0.1012178559461799
ISIC_0000539.jpg,1200,0.4427397836296908,0.22713923059265162,0.10056357380640503
ISIC_0000539.jpg,1250,0.44277688628345807,0.22800511767962514,0.10095539606287786
ISIC_0000539.jpg,1300,0.4497738284064101,0.23085596229931,0.10383296997380653
ISIC_0000539.jpg,1350,0.4497738284064101,0.23085596229931,0.10383296997380653
ISIC_0000539.jpg,1400,0.4497738284064101,0.23085596229931,0.10383296997380653
ISIC_0000539.jpg,1450,0.4487504135399951,0.2307783194026223,0.10356186626799184
ISIC_0000539.jpg,1500,0.4487287703252975,0.22960186072889802,0.10302896062927862
ISIC_0000539.jpg,1550,0.4487287703252975,0.22960186072889802,0.10302896062927862
ISIC_0010498.jpg,200,0.21390600517173425,0.141527145900867,0.030273506403011647
ISIC_0010498.jpg,250,0.19010929854749248,0.14261907579266472,0.027113212458435156
ISIC_0010498.jpg,300,0.19225297278591136,0.1426730148892113,0.027429311248779467
ISIC_0010498.jpg,350,0.21682351697155547,0.1431845797751922,0.031045784162951423
ISIC_0010498.jpg,400,0.2099070433637421,0.14271005000352138,0.029955844654530966
ISIC_0010498.jpg,450,0.21448758495390619,0.14019713676928555,0.03007054528309654
ISIC_0010498.jpg,500,0.22275466946081307,0.1397323976410408,0.031126044049496943
ISIC_0010498.jpg,550,0.22544627837003856,0.14122827078198363,0.03183938804843427
ISIC_0010498.jpg,600,0.2143818431753295,0.14292283378114332,0.03064006053784275
ISIC_0010498.jpg,650,0.21701577475078584,0.14158785845027455,0.03072679879689093
ISIC_0010498.jpg,700,0.2162227114114605,0.14158605268337998,0.03061412020924631
ISIC_0010498.jpg,750,0.21847693387293685,0.1422992825755664,0.031089110949428376
ISIC_0010498.jpg,800,0.2099310755861459,0.1407721027013389,0.029552438932615475
ISIC_0010498.jpg,850,0.21111826737289358,0.14240590673751424,0.030064488294089878
ISIC_0010498.jpg,900,0.21136820248589308,0.1424543004137923,0.030110309414848695
ISIC_0010498.jpg,950,0.20748940178991993,0.14181074491125387,0.029424226629018994
ISIC_0010498.jpg,1000,0.20753265979024677,0.14085282136819052,0.029231560657501085
ISIC_0010498.jpg,1050,0.19115229699981737,0.1406747556435217,0.02689030267114719
ISIC_0010498.jpg,1100,0.19115229699981737,0.1406747556435217,0.02689030267114719
ISIC_0010498.jpg,1150,0.21872686898593635,0.14103436736036665,0.030848005592145334
ISIC_0010498.jpg,1200,0.21790016053524566,0.14084411125424923,0.030689954452744906
ISIC_0010498.jpg,1250,0.21024830092187605,0.1410427105364012,0.029653990247694335
ISIC_0010498.jpg,1300,0.21024830092187605,0.1410427105364012,0.029653990247694335
ISIC_0010498.jpg,1350,0.21388197294933045,0.14056217494961587,0.030063715300272797
ISIC_0010498.jpg,1400,0.21221894315898757,0.14085790702032333,0.029892716163439952
ISIC_0010498.jpg,1450,0.22011112499639518,0.1423276711644036,0.031327903818113866
ISIC_0010498.jpg,1500,0.22011112499639518,0.1423276711644036,0.031327903818113866
ISIC_0010498.jpg,1550,0.22011112499639518,0.1423276711644036,0.031327903818113866
ISIC_0002829.jpg,200,0.09940122437934945,0.17711834944901977,0.01760578079528204
ISIC_0002829.jpg,250,0.09948196282793477,0.17650305026969165,0.017558869885946567
ISIC_0002829.jpg,300,0.09971922115094967,0.17566070863314046,0.017516749051720668
ISIC_0002829.jpg,350,0.09990368992339359,0.17608564100095583,0.017591605278521494
ISIC_0002829.jpg,400,0.10028380742161463,0.17743505083880307,0.01779386246816293
ISIC_0002829.jpg,450,0.09984102930620481,0.17227835461042523,0.01720044825148421
ISIC_0002829.jpg,500,0.09941178137318604,0.17737414512243918,0.017633079736167696
ISIC_0002829.jpg,550,0.09959667125366377,0.17359685648935547,0.017289669046439783
ISIC_0002829.jpg,600,0.09965507786784754,0.1738414549031182,0.01732418372503015
ISIC_0002829.jpg,650,0.09981498254333201,0.17512141078875051,0.017479740560842807
ISIC_0002829.jpg,700,0.09969165774937991,0.174536465191352,0.017399829552642822
ISIC_0002829.jpg,750,0.09957175142508198,0.17783044878189355,0.01770688924192148
ISIC_0002829.jpg,800,0.09963957948879636,0.1765273390446155,0.01758910983068167
ISIC_0002829.jpg,850,0.09967470322853954,0.17648059939875466,0.017590651370665643
ISIC_0002829.jpg,900,0.0991776793686036,0.1772050741759279,0.017574788029109795
ISIC_0002829.jpg,950,0.09951728275167163,0.17679737670872775,0.017594394527676263
ISIC_0002829.jpg,1000,0.09943223114843541,0.17770841992010888,0.01766994468651949
ISIC_0002829.jpg,1050,0.09943748390111933,0.17673385401228398,0.01757396976312926
ISIC_0002829.jpg,1100,0.09961044403971656,0.17689787784437755,0.017620876161761986
ISIC_0002829.jpg,1150,0.09940714445001897,0.17426828393706797,0.017323512474389038
ISIC_0002829.jpg,1200,0.09938727955668916,0.17404420133521328,0.017297779693323537
ISIC_0002829.jpg,1250,0.0994390176562136,0.17360487500696256,0.017263098231022105
ISIC_0002829.jpg,1300,0.09920847047580833,0.17881451423296962,0.017739914455927576
ISIC_0002829.jpg,1350,0.09947528557445187,0.17639991388589882,0.017547431809108505
ISIC_0002829.jpg,1400,0.09920324188974566,0.17825399706396344,0.017683374388550378
ISIC_0002829.jpg,1450,0.09950760567010757,0.17464836322935634,0.017378840459156504
ISIC_0002829.jpg,1500,0.09941070832770345,0.17773915318246902,0.01766917511543543
ISIC_0002829.jpg,1550,0.09937638309904748,0.17477877160948294,0.0173688821650449
ISIC_0003728.jpg,200,0.05723446589356093,0.0,0.0
ISIC_0003728.jpg,250,0.05732836601991533,0.0,0.0
ISIC_0003728.jpg,300,0.0571988597205218,0.0,0.0
ISIC_0003728.jpg,350,0.05724115976790201,0.0,0.0
ISIC_0003728.jpg,400,0.05717078029709184,0.0,0.0
ISIC_0003728.jpg,450,0.05724254824335266,0.0,0.0
ISIC_0003728.jpg,500,0.05712860560705712,0.0,0.0
ISIC_0003728.jpg,550,0.05722236278147931,0.0,0.0
ISIC_0003728.jpg,600,0.05721410332984638,0.0,0.0
ISIC_0003728.jpg,650,0.057178253991925804,0.0,0.0
ISIC_0003728.jpg,700,0.057252129483424896,0.0,0.0
ISIC_0003728.jpg,750,0.057219512571041804,0.0,0.0
ISIC_0003728.jpg,800,0.057187545143884654,0.0,0.0
ISIC_0003728.jpg,850,0.057160292500931784,0.0,0.0
ISIC_0003728.jpg,900,0.05723467034564082,0.0,0.0
ISIC_0003728.jpg,950,0.057253669240182964,0.0,0.0
ISIC_0003728.jpg,1000,0.057167817131491015,0.0,0.0
ISIC_0003728.jpg,1050,0.05718607339603268,0.0,0.0
ISIC_0003728.jpg,1100,0.05720721152427723,0.0,0.0
ISIC_0003728.jpg,1150,0.05723258285098066,0.0,0.0
ISIC_0003728.jpg,1200,0.057207028768883034,0.0,0.0
ISIC_0003728.jpg,1250,0.05721702827959855,0.0,0.0
ISIC_0003728.jpg,1300,0.05716452150739447,0.0,0.0
ISIC_0003728.jpg,1350,0.057187888920720055,0.0,0.0
ISIC_0003728.jpg,1400,0.057177953288318324,0.0,0.0
ISIC_0003728.jpg,1450,0.05722546069067415,0.0,0.0
ISIC_0003728.jpg,1500,0.05718724434254412,0.0,0.0
ISIC_0003728.jpg,1550,0.05721170552427181,0.0,0.0
ISIC_0010254.jpg,200,0.0,0.0,0.0
ISIC_0010254.jpg,250,0.0,0.0,0.0
ISIC_0010254.jpg,300,0.0,0.0,0.0
ISIC_0010254.jpg,350,0.0,0.0,0.0
ISIC_0010254.jpg,400,0.0,0.0,0.0
ISIC_0010254.jpg,450,0.0,0.0,0.0
ISIC_0010254.jpg,500,0.0,0.0,0.0
ISIC_0010254.jpg,550,0.0,0.0,0.0
ISIC_0010254.jpg,600,0.0,0.0,0.0
ISIC_0010254.jpg,650,0.0,0.0,0.0
ISIC_0010254.jpg,700,0.0,0.0,0.0
ISIC_0010254.jpg,750,0.0,0.0,0.0
ISIC_0010254.jpg,800,0.0,0.0,0.0
ISIC_0010254.jpg,850,0.0,0.0,0.0
ISIC_0010254.jpg,900,0.0,0.0,0.0
ISIC_0010254.jpg,950,0.0,0.0,0.0
ISIC_0010254.jpg,1000,0.0,0.0,0.0
ISIC_0010254.jpg,1050,0.0,0.0,0.0
ISIC_0010254.jpg,1100,0.0,0.0,0.0
ISIC_0010254.jpg,1150,0.0,0.0,0.0
ISIC_0010254.jpg,1200,0.0,0.0,0.0
ISIC_0010254.jpg,1250,0.0,0.0,0.0
ISIC_0010254.jpg,1300,0.0,0.0,0.0
ISIC_0010254.jpg,1350,0.0,0.0,0.0
ISIC_0010254.jpg,1400,0.0,0.0,0.0
ISIC_0010254.jpg,1450,0.0,0.0,0.0
ISIC_0010254.jpg,1500,0.0,0.0,0.0
ISIC_0010254.jpg,1550,0.0,0.0,0.0
ISIC_0011305.jpg,200,0.21023655856713477,0.21397947393461564,0.04498630820401951
ISIC_0011305.jpg,250,0.19108263606870166,0.21583684412102644,0.04124267313539518
ISIC_0011305.jpg,300,0.20984845950556988,0.2131488906491152,0.044728966348037996
ISIC_0011305.jpg,350,0.19208903154730736,0.22627243290401597,0.04346445250238551
ISIC_0011305.jpg,400,0.19181946857106094,0.2226932984248976,0.04271691015820054
ISIC_0011305.jpg,450,0.20220951853463623,0.22312634419649585,0.04511827063236695
ISIC_0011305.jpg,500,0.19011840439952973,0.22117641149567058,0.0420497064443707
ISIC_0011305.jpg,550,0.1938184684807133,0.2280534748375745,0.04420097522472358
ISIC_0011305.jpg,600,0.1939236028759038,0.22121111163119825,0.042898055763705714
ISIC_0011305.jpg,650,0.19943198402209097,0.21400114142722304,0.04267867221782318
ISIC_0011305.jpg,700,0.1993724534283297,0.21255990989880058,0.04237859073702858
ISIC_0011305.jpg,750,0.19053780780409776,0.21649108950541748,0.04124973760348296
ISIC_0011305.jpg,800,0.19504439410508775,0.2189108747175219,0.04269733892229383
ISIC_0011305.jpg,850,0.2036790852712163,0.21632560405731624,0.04406100115513749
ISIC_0011305.jpg,900,0.2001002248465307,0.21728256163775395,0.04347828943894473
ISIC_0011305.jpg,950,0.1922993499759376,0.21604206559071154,0.041544748780552705
ISIC_0011305.jpg,1000,0.19579568140774273,0.2165221023932808,0.042394092577929456
ISIC_0011305.jpg,1050,0.20375126953444944,0.21604029274680828,0.0440184839177563
ISIC_0011305.jpg,1100,0.20375126953444944,0.21604029274680828,0.0440184839177563
ISIC_0011305.jpg,1150,0.19705358072238993,0.2183080712972495,0.04301838714972181
ISIC_0011305.jpg,1200,0.20283716050064482,0.21838451618665877,0.04429649516060897
ISIC_0011305.jpg,1250,0.19341929746554024,0.21762037091125558,0.04209197925584534
ISIC_0011305.jpg,1300,0.19341929746554024,0.21762037091125558,0.04209197925584534
ISIC_0011305.jpg,1350,0.19524616895810573,0.2198724020727698,0.04292924416432457
ISIC_0011305.jpg,1400,0.19463312341667047,0.2222792765388619,0.043262909863556534
ISIC_0011305.jpg,1450,0.2014690211847975,0.22066023841942925,0.04445620224876646
ISIC_0011305.jpg,1500,0.2014690211847975,0.22066023841942925,0.04445620224876646
ISIC_0011305.jpg,1550,0.2014690211847975,0.22066023841942925,0.04445620224876646
ISIC_0010847.jpg,200,0.125336575057658,0.4041675695196822,0.050656978912974854
ISIC_0010847.jpg,250,0.15238364228270726,0.18345944369145828,0.027956218240863653
ISIC_0010847.jpg,300,0.147248328741861,0.4129974613065617,0.06081318595202261
ISIC_0010847.jpg,350,0.15364335788973385,0.17771711635373594,0.027305054511068523
ISIC_0010847.jpg,400,0.15203396305238417,0.18297548347799605,0.027818487894585783
ISIC_0010847.jpg,450,0.14704069339338946,0.17941323613493426,0.02638104664523265
ISIC_0010847.jpg,500,0.14865152280504526,0.4068661208916284,0.0604812684483222
ISIC_0010847.jpg,550,0.14948139684407213,0.40834173991976597,0.06103949367294543
ISIC_0010847.jpg,600,0.14973491633267197,0.18202381186165625,0.027255320239659122
ISIC_0010847.jpg,650,0.15264935402512322,0.4120591249407904,0.06290055924236919
