Image,Superpixel amount,Otsu JAC,Chan-vese JAC,JAC Product
ISIC_0009946.jpg,200,0.0,0.0386194776883036,0.0
ISIC_0009946.jpg,250,0.0,0.05606779405872209,0.0
ISIC_0009946.jpg,300,0.0,0.04823228353333683,0.0
ISIC_0009946.jpg,350,0.0,0.04743470038106338,0.0
ISIC_0009946.jpg,400,0.0,0.04962208632687034,0.0
ISIC_0009946.jpg,450,0.0,0.046621637779048306,0.0
ISIC_0009946.jpg,500,0.0,0.05012098243888301,0.0
ISIC_0009946.jpg,550,0.0,0.05193685661463063,0.0
ISIC_0009946.jpg,600,0.0,0.05045992172747166,0.0
ISIC_0009946.jpg,650,0.0,0.0491143951833607,0.0
ISIC_0009946.jpg,700,0.0,0.054736488300373,0.0
ISIC_0009946.jpg,750,0.0,0.050845647763353735,0.0
ISIC_0009946.jpg,800,0.0,0.05128311168186666,0.0
ISIC_0009946.jpg,850,0.0,0.05492217598006869,0.0
ISIC_0009946.jpg,900,0.0,0.054673225273311615,0.0
ISIC_0009946.jpg,950,0.0,0.05182959311692915,0.0
ISIC_0009946.jpg,1000,0.0,0.05375474953811831,0.0
ISIC_0009946.jpg,1050,0.0,0.05297016478110632,0.0
ISIC_0009946.jpg,1100,0.0,0.05297016478110632,0.0
ISIC_0009946.jpg,1150,0.0,0.0528706687716643,0.0
ISIC_0009946.jpg,1200,0.0,0.0536906183327135,0.0
ISIC_0009946.jpg,1250,0.0,0.052781445572941024,0.0
ISIC_0009946.jpg,1300,0.0,0.052781445572941024,0.0
ISIC_0009946.jpg,1350,0.0,0.05425274379321949,0.0
ISIC_0009946.jpg,1400,0.0,0.052947901994539796,0.0
ISIC_0009946.jpg,1450,0.0,0.05484286960057933,0.0
ISIC_0009946.jpg,1500,0.0,0.05484286960057933,0.0
ISIC_0009946.jpg,1550,0.0,0.05484286960057933,0.0
ISIC_0000003.jpg,200,0.8730448773200022,0.019644777270649172,0.017150772162232673
ISIC_0000003.jpg,250,0.8659362229054691,0.02097053704037157,0.018159147637038592
ISIC_0000003.jpg,300,0.8710059307618041,0.022783300757187923,0.019844390081840583
ISIC_0000003.jpg,350,0.8747513462754642,0.022159052470747113,0.01938366098097469
ISIC_0000003.jpg,400,0.8549767284939847,0.018706345478310595,0.015993490059124236
ISIC_0000003.jpg,450,0.8523313081100985,0.024024177327629334,0.02047655848792728
ISIC_0000003.jpg,500,0.841385922190478,0.020766230915689587,0.0174724143494179
ISIC_0000003.jpg,550,0.8520934227529113,0.022684174929494788,0.019329036257998995
ISIC_0000003.jpg,600,0.8732282558674643,0.023144332133096177,0.020210284781800883
ISIC_0000003.jpg,650,0.855886537878875,0.02177826945185571,0.018639727642142046
ISIC_0000003.jpg,700,0.8409010709134984,0.02090141916284578,0.017576025757648935
ISIC_0000003.jpg,750,0.8476715775584647,0.021572966033999177,0.018286790150655256
ISIC_0000003.jpg,800,0.8459727181036896,0.02253844230209806,0.019066907296129074
ISIC_0000003.jpg,850,0.8554081006443695,0.020648531000863703,0.0176629206845452
ISIC_0000003.jpg,900,0.8555039449509614,0.020169403083141215,0.017255003904933394
ISIC_0000003.jpg,950,0.870743419992789,0.022252533075761964,0.01937624675389163
ISIC_0000003.jpg,1000,0.8555950171056871,0.022366353003612907,0.01913654018071802
ISIC_0000003.jpg,1050,0.8550985889563493,0.020846888914405278,0.017826145294837715
ISIC_0000003.jpg,1100,0.8550985889563493,0.020846888914405278,0.017826145294837715
ISIC_0000003.jpg,1150,0.8578989556526309,0.02197973241066428,0.018856389480633166
ISIC_0000003.jpg,1200,0.8649859428277737,0.02132884931636177,0.018449154835344702
ISIC_0000003.jpg,1250,0.844781294588748,0.019517609609532985,0.01648811151321906
ISIC_0000003.jpg,1300,0.844781294588748,0.019517609609532985,0.01648811151321906
ISIC_0000003.jpg,1350,0.8512074626407684,0.021945861262148557,0.018680480880419806
ISIC_0000003.jpg,1400,0.8510770505385252,0.022120783381153895,0.018826491075634083
ISIC_0000003.jpg,1450,0.8541395776997871,0.021099727115809295,0.018022112008278097
ISIC_0000003.jpg,1500,0.8541395776997871,0.021099727115809295,0.018022112008278097
ISIC_0000003.jpg,1550,0.8506321151308723,0.0215648277964813,0.018343735080953917
ISIC_0010331.jpg,200,0.32485680677179035,0.3446233056349589,0.1119532266077115
ISIC_0010331.jpg,250,0.29459662654847213,0.5022668663770674,0.14796612446175628
ISIC_0010331.jpg,300,0.29084524116786725,0.3360333657638905,0.09773370530604887
ISIC_0010331.jpg,350,0.29381662716956713,0.5089124073462603,0.14952692705122306
ISIC_0010331.jpg,400,0.28592192335972366,0.33730368560523183,0.09644251854457142
ISIC_0010331.jpg,450,0.2946856303692458,0.33515028741184427,0.09876397371439323
ISIC_0010331.jpg,500,0.3148671417714533,0.3331071490918475,0.10488449593818738
ISIC_0010331.jpg,550,0.3099591697280393,0.33207963127835216,0.10293112679463146
ISIC_0010331.jpg,600,0.28964613979881193,0.3349227324950388,0.0970090765980581
ISIC_0010331.jpg,650,0.29505277587601436,0.3363441309901539,0.0992392694982507
ISIC_0010331.jpg,700,0.30030807780951535,0.3343294208864626,0.10040182574158202
ISIC_0010331.jpg,750,0.297765462327807,0.3309185992330555,0.09853612969350105
ISIC_0010331.jpg,800,0.2917757890366745,0.3384391791247294,0.09874835853004234
ISIC_0010331.jpg,850,0.31147772766042464,0.33633460066888826,0.10476073714992165
ISIC_0010331.jpg,900,0.29863143565938854,0.33683332404754124,0.10058901913824128
ISIC_0010331.jpg,950,0.3025829741982426,0.33136760057839937,0.10026619413594737
ISIC_0010331.jpg,1000,0.2950926252178821,0.33536446219667193,0.0989635795543991
ISIC_0010331.jpg,1050,0.2944462976610682,0.3344191424422554,0.0984684783591115
ISIC_0010331.jpg,1100,0.2944462976610682,0.3344191424422554,0.0984684783591115
ISIC_0010331.jpg,1150,0.3005941309142643,0.3360302439259313,0.10100871913382355
ISIC_0010331.jpg,1200,0.2988614180435818,0.33463506760684714,0.1000095108320922
ISIC_0010331.jpg,1250,0.29622151536019514,0.3347964890301059,0.09917392331777092
ISIC_0010331.jpg,1300,0.29622151536019514,0.3347964890301059,0.09917392331777092
ISIC_0010331.jpg,1350,0.29339596022267567,0.33203799133488615,0.09741860529810739
ISIC_0010331.jpg,1400,0.29476225333686357,0.3318007720610411,0.09780234323162351
ISIC_0010331.jpg,1450,0.29945509876334914,0.3327821613385031,0.09965331499030222
ISIC_0010331.jpg,1500,0.29945509876334914,0.3327821613385031,0.09965331499030222
ISIC_0010331.jpg,1550,0.29945509876334914,0.3327821613385031,0.09965331499030222
ISIC_0000165.jpg,200,0.7624758893739214,0.007919158855169282,0.0060381676911885635
ISIC_0000165.jpg,250,0.8403639730347482,0.010636776114989047,0.008938763436273308
ISIC_0000165.jpg,300,0.795878411694753,0.007768861900286754,0.006183069469876103
ISIC_0000165.jpg,350,0.7742234853977553,0.004811609699226085,0.0037252612317084646
ISIC_0000165.jpg,400,0.7938105458553281,0.005031077147485752,0.003993722096685932
ISIC_0000165.jpg,450,0.7751511899409743,0.005482780817508851,0.004249984074877534
ISIC_0000165.jpg,500,0.7654054210839267,0.003986310551960607,0.003051143706594709
ISIC_0000165.jpg,550,0.771177468710571,0.004299537678925985,0.003315706583859865
ISIC_0000165.jpg,600,0.7525560889301408,0.00576147184684141,0.004335830719540087
ISIC_0000165.jpg,650,0.7591257813293113,0.004688155654484857,0.003558899824204246
ISIC_0000165.jpg,700,0.7652527010369081,0.00364662204677525,0.0027905873709554983
ISIC_0000165.jpg,750,0.7723073799614253,0.0031440617800895404,0.0024281821158178077
ISIC_0000165.jpg,800,0.7780372137542964,0.004984200358103786,0.0038778933594122355
ISIC_0000165.jpg,850,0.782170463939205,0.004841925835397035,0.0037872113770317213
ISIC_0000165.jpg,900,0.7900629405110653,0.005220350529908158,0.004124405490157737
ISIC_0000165.jpg,950,0.7800675822661813,0.005136980798586005,0.0040071921917007826
ISIC_0000165.jpg,1000,0.7665801342943744,0.0037976616175820644,0.00291121195281065
ISIC_0000165.jpg,1050,0.7683193874443494,0.0038350710412740478,0.0029465594332372396
ISIC_0000165.jpg,1100,0.7758863191473936,0.004025772665277027,0.003123541934985985
ISIC_0000165.jpg,1150,0.7842008324510898,0.004642711986389946,0.003640818604557649
ISIC_0000165.jpg,1200,0.7842008324510898,0.004642711986389946,0.003640818604557649
ISIC_0000165.jpg,1250,0.7568810000290032,0.0044452730001896396,0.0033645426737854613
ISIC_0000165.jpg,1300,0.7424084225180545,0.004178807978951666,0.0031023822396593656
ISIC_0000165.jpg,1350,0.7698287239133903,0.004171983427776153,0.0032117126783927277
ISIC_0000165.jpg,1400,0.7698287239133903,0.004171983427776153,0.0032117126783927277
ISIC_0000165.jpg,1450,0.7698287239133903,0.004171983427776153,0.0032117126783927277
ISIC_0000165.jpg,1500,0.7880005220947602,0.004040183270684243,0.0031836665266577
ISIC_0000165.jpg,1550,0.7880005220947602,0.004040183270684243,0.0031836665266577
ISIC_0000550.jpg,200,0.7732938474444959,0.05720095872459753,0.04423314944965783
ISIC_0000550.jpg,250,0.759810350045395,0.04870217615593943,0.03700441751301683
ISIC_0000550.jpg,300,0.7833301999697363,0.055345653149783035,0.04335392154927521
ISIC_0000550.jpg,350,0.7625207494566164,0.05375196317725366,0.04098698724668391
ISIC_0000550.jpg,400,0.7811405358813065,0.05427185026861533,0.042393942202096205
ISIC_0000550.jpg,450,0.7574468085106383,0.049897109726401934,0.03779440651616827
ISIC_0000550.jpg,500,0.7576059095681998,0.053278521229768616,0.0403641225367275
ISIC_0000550.jpg,550,0.764002439393453,0.05512223406842115,0.042113521293090664
ISIC_0000550.jpg,600,0.7791406823184153,0.05459570116073085,0.04253773185402413
ISIC_0000550.jpg,650,0.7776743503560604,0.0545326236672505,0.042408622683640554
ISIC_0000550.jpg,700,0.7622467087615039,0.05286354848418379,0.04029506584552328
ISIC_0000550.jpg,750,0.7513594307355139,0.053589773245252985,0.04026518151879856
ISIC_0000550.jpg,800,0.7734817776636526,0.05417463677557023,0.04190309435745075
ISIC_0000550.jpg,850,0.7551044737795344,0.0538601350328911,0.0406700289217059
ISIC_0000550.jpg,900,0.7834452147756868,0.053553880314328756,0.04195653126493072
ISIC_0000550.jpg,950,0.7525346319453042,0.05401254254412598,0.040646308823873926
ISIC_0000550.jpg,1000,0.764038297521116,0.051863330793097816,0.03962557096293293
ISIC_0000550.jpg,1050,0.7632026632306345,0.051930136114824985,0.03963321818476378
ISIC_0000550.jpg,1100,0.757504195746476,0.05359359958636783,0.04059737655183023
ISIC_0000550.jpg,1150,0.757504195746476,0.05359359958636783,0.04059737655183023
ISIC_0000550.jpg,1200,0.7588567603011711,0.05281660796075917,0.040080240007198745
ISIC_0000550.jpg,1250,0.7541291807668675,0.052579393762106984,0.039651655143036285
ISIC_0000550.jpg,1300,0.7519051068785592,0.052419766184481666,0.03941468989549177
ISIC_0000550.jpg,1350,0.7519051068785592,0.052419766184481666,0.03941468989549177
ISIC_0000550.jpg,1400,0.7519051068785592,0.052419766184481666,0.03941468989549177
ISIC_0000550.jpg,1450,0.761993415200066,0.05255503258323566,0.04004658876405049
ISIC_0000550.jpg,1500,0.7577334715101935,0.05330926758234467,0.04039421638883585
ISIC_0000550.jpg,1550,0.7577334715101935,0.05330926758234467,0.04039421638883585
ISIC_0010854.jpg,200,0.151612817065679,0.13956002954457195,0.021159089229021943
ISIC_0010854.jpg,250,0.14981256023874337,0.14160074417460428,0.021213570016508792
ISIC_0010854.jpg,300,0.1425299329431052,0.14588718511797194,0.020793290712122915
ISIC_0010854.jpg,350,0.15045119339317603,0.13852745692714719,0.020841621212411083
ISIC_0010854.jpg,400,0.14839090153515205,0.14281974712497617,0.021193151032897654
ISIC_0010854.jpg,450,0.14710012574229256,0.1385326486066184,0.020378170029446398
ISIC_0010854.jpg,500,0.14698373042471513,0.1366329997105556,0.020082827996576482
ISIC_0010854.jpg,550,0.1456171276169993,0.1346130801375783,0.019601970069311095
ISIC_0010854.jpg,600,0.15020868253692016,0.13880455093545024,0.02084964872614281
ISIC_0010854.jpg,650,0.14959997584759835,0.13652458950052102,0.020424075291881224
ISIC_0010854.jpg,700,0.15212513796659852,0.13342158751211808,0.02029677740800356
ISIC_0010854.jpg,750,0.15201597433473,0.13509185590538275,0.020536120100143707
ISIC_0010854.jpg,800,0.1389356716033252,0.13715148851471845,0.01905523416818815
ISIC_0010854.jpg,850,0.14691590132325824,0.13730056123850495,0.02017163570654417
ISIC_0010854.jpg,900,0.14975284994439497,0.1362148792736815,0.0203985663760655
ISIC_0010854.jpg,950,0.143422955904502,0.13694704552793024,0.019641350072004165
ISIC_0010854.jpg,1000,0.14128427695993803,0.13543699985101273,0.01913511859757357
ISIC_0010854.jpg,1050,0.14910873682588877,0.13532184244824555,0.020177668992409827
ISIC_0010854.jpg,1100,0.14910873682588877,0.13532184244824555,0.020177668992409827
ISIC_0010854.jpg,1150,0.14435890385849143,0.13897689201089103,0.020062551792352164
ISIC_0010854.jpg,1200,0.1421325967186612,0.13789942345136208,0.01960000314114834
ISIC_0010854.jpg,1250,0.1421363715016894,0.1344420960351069,0.01910911170751176
ISIC_0010854.jpg,1300,0.1421363715016894,0.1344420960351069,0.01910911170751176
ISIC_0010854.jpg,1350,0.1458507757465353,0.13517192954096555,0.019714930782705836
ISIC_0010854.jpg,1400,0.14422638762733997,0.1341748350980842,0.019351551776690713
ISIC_0010854.jpg,1450,0.14415733003888825,0.13490513357606876,0.01944756386486565
ISIC_0010854.jpg,1500,0.14415733003888825,0.13490513357606876,0.01944756386486565
ISIC_0010854.jpg,1550,0.14415733003888825,0.13490513357606876,0.01944756386486565
ISIC_0010847.jpg,200,0.125336575057658,0.4041675695196822,0.050656978912974854
ISIC_0010847.jpg,250,0.15238364228270726,0.18345944369145828,0.027956218240863653
ISIC_0010847.jpg,300,0.147248328741861,0.4129974613065617,0.06081318595202261
ISIC_0010847.jpg,350,0.15364335788973385,0.17771711635373594,0.027305054511068523
ISIC_0010847.jpg,400,0.15203396305238417,0.18297548347799605,0.027818487894585783
ISIC_0010847.jpg,450,0.14704069339338946,0.17941323613493426,0.02638104664523265
